,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
107,2019-06-23 18:07:43,0,6,57,@SwiggyCares Me &amp; my brother not going to sleep but get bcoz of u.,0,False,ravikabrastocks,1142856778532544519,997189267917959168,['SwiggyCares'],70
109,2019-06-23 18:06:48,1,9,211,"@MirrorofFuture1 @swiggy_in @SwiggyCares I also ordered same problem
Bad service swiggy",0,False,kaptaanindia,1142856546981838848,901036158225756160,"['MirrorofFuture1', 'swiggy_in', 'SwiggyCares']",87
110,2019-06-23 18:06:44,0,6,57,@SwiggyCares *swiggygivememymoneyback,0,False,ravikabrastocks,1142856530036813824,997189267917959168,['SwiggyCares'],37
111,2019-06-23 18:05:57,0,75,233,"@onetriptonic @RoadsOfMumbai @BankiMistry @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety @YouTube @thunderonroad Those who work they don't shout, or show they are working... 

Work silently.. creating scenes, arguing is all to show off nothing else.. we have millions in India like these..

And millions who work also and change many people..",0,False,Randevouzz,1142856331407368192,77280360,"['onetriptonic', 'RoadsOfMumbai', 'BankiMistry', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares']",413
112,2019-06-23 18:05:40,0,18,326,"@SwiggyCares @swiggy_in have previously ordered few weeks ago,back then there was the offer applied automatically while check out, but now there's nothing while checkout..why the he'll is the 50%sale tag mentioned when its not applied by @SwiggyCares https://t.co/z5hvfZ8qdx",0,False,sonudaredevil3,1142856261966409728,4723481241,"['SwiggyCares', 'swiggy_in']",274
113,2019-06-23 18:05:40,0,50,83,@Zomato @zomatocare @ZomatoIN you guys have pathetic service.....I wish I have ordered from @swiggy_in https://t.co/oovJfvMuGZ,0,False,Thesauravpandey,1142856260686979072,74655573,"['Zomato', 'zomatocare', 'ZomatoIN', 'swiggy_in']",126
114,2019-06-23 18:04:33,0,6,4,"@SwiggyCares please encourage partner restaurants to put a sign board in their restaurants stating the amount of food wastage yesterday. Or swiggy boards in restaurants can display this.Capgemini, Infosys etc also do this in their canteen. People tend to think before wasting.",0,False,RoleeVerma,1142855980138418176,332166035,['SwiggyCares'],276
115,2019-06-23 18:04:10,0,18,326,@SwiggyCares with the he'll is this happening and u guys don't even care to repair this bug or #swiggyfraud simply LOOTING customers money by means of simple n small bugs in ur app..amazing..Plz reply so  that we may order ASAP https://t.co/0C56fN9CZe,0,False,sonudaredevil3,1142855882193154049,4723481241,['SwiggyCares'],251
116,2019-06-23 18:03:58,0,75,233,"@onetriptonic @RoadsOfMumbai @BankiMistry @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety @YouTube @thunderonroad I see thousands daily , I take a pic even warn some of them that I willl take pic and send it to police. Some listen and correct themselves some don't. 

I don't stand with them in parking and argue ""Tu bhi Ruk main bhi Jane nahi Dunga"", ye mera channel ka card ispe dekhlena 😴",0,False,Randevouzz,1142855834613047302,77280360,"['onetriptonic', 'RoadsOfMumbai', 'BankiMistry', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares']",461
117,2019-06-23 18:03:34,1,253,775,@SwiggyCares @swiggy_in @WeAreSwiggy Thankyou to the escalation matrix. The lady there took the call at around 11-30 and solved the case. Kudos team swiggy🙏🏻,0,False,axel_mufc,1142855734100578304,599156346,"['SwiggyCares', 'swiggy_in', 'WeAreSwiggy']",157
118,2019-06-23 18:03:02,0,52,474,@swiggy_in @harshamjty such thing happens when some startup become star overnight.. You simply bribe people  negotiate with your coupons.. Yiu are playing with peolle health shame utter shame,0,False,iprabhatmishra,1142855598389620736,755308722994372608,"['swiggy_in', 'harshamjty']",191
119,2019-06-23 18:02:05,0,2725,2007,@SwiggyCares Since the call didn't went as expected. I was refused to refund the complete amount. It's sad that experience was so bad this time. It sucks,0,False,service4ca,1142855358676733952,3177393402,['SwiggyCares'],153
120,2019-06-23 18:01:22,0,1076,583,@KhuranaPrateek @SwiggyCares Yo @harshamjty your brands customer friendliness is dwindling. Better rename @SwiggyCares to SwiggyDoesntBatAnEyelid,0,False,NotAbhishek,1142855177646399488,277435869,"['KhuranaPrateek', 'SwiggyCares', 'harshamjty']",145
121,2019-06-23 18:01:18,0,75,233,"@onetriptonic @RoadsOfMumbai @BankiMistry @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety @YouTube @thunderonroad Yes, because he should have taken his pic , which already he had from the Video camera attached to his helmet.

But he chose to stop on the lane, argue with him , and also have him his card. You don't stand with violated and block road or parking for the fact. Take pic leave.",0,False,Randevouzz,1142855160806412288,77280360,"['onetriptonic', 'RoadsOfMumbai', 'BankiMistry', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares']",460
122,2019-06-23 18:01:14,0,22,186,@swiggy_in @SwiggyCares @Vivek_Sunder Please help me out with the order. The order received was half spilled and total messed up. The executive was totally not helpful. It has literally wasted my time &amp; money. I hope to have a justified solution. https://t.co/mHTQ5iNmsK,0,False,lalit_tapen,1142855143513362432,4647240847,"['swiggy_in', 'SwiggyCares', 'Vivek_Sunder']",274
123,2019-06-23 18:01:05,1,815,295,I wanna say @swiggy_in but @ZomatoIN has really stepped up its game. https://t.co/UX2r7iG8tK,0,False,OmgSharad,1142855106058051584,262741625,"['swiggy_in', 'ZomatoIN']",92
124,2019-06-23 17:59:36,0,18,326,"@SwiggyCares @swiggy_in although ur app shows flash sale but there's nothin while checkout,since 2 weeks..shame.. https://t.co/Wb9Yzg47TJ",0,False,sonudaredevil3,1142854734677721089,4723481241,"['SwiggyCares', 'swiggy_in']",137
125,2019-06-23 17:59:05,0,22,78,@SwiggyCares Check DM,0,False,dj210891,1142854603647545344,400801882,['SwiggyCares'],21
126,2019-06-23 17:58:05,0,1358,1088,@NotAbhishek @SwiggyCares Got a stale item in my order today. When I raised it they gave me Rs. 30 coupon with few responses from that screenshot :/,0,False,KhuranaPrateek,1142854353281138688,5773372,"['NotAbhishek', 'SwiggyCares']",148
127,2019-06-23 17:57:04,0,6,28,"Order received, payment deducted from card and i received a call from @swiggy_in @SwiggyCares they says plz cancel order bcoz restaurant is closed, amount will be credited in next 4-7 working days. Wow what a pathetic service https://t.co/QDIEDfzz9G",1,False,KnlNitin,1142854096019308546,2674064166,"['swiggy_in', 'SwiggyCares']",249
128,2019-06-23 17:56:36,0,52,474,@swiggy_in @harshamjty utter shame.. You have no rights to deliver such orders. Sample shud be handed over to foos inspector. You guys shud be prosecuted,0,False,iprabhatmishra,1142853978197118976,755308722994372608,"['swiggy_in', 'harshamjty']",153
129,2019-06-23 17:56:33,0,3175,163,@weirdsunshine_ @swiggy_in @SwiggyCares @SUBWAY Endhi idhi asalu?,0,False,Nameisakshay,1142853965496717312,1655153346,"['weirdsunshine_', 'swiggy_in', 'SwiggyCares', 'SUBWAY']",65
130,2019-06-23 17:55:41,0,45,117,"@SwiggyCares  Order no :  44385725799 ...I have received half cooked noodles .. Your team neither replacing not refunding.
You want me to sleep empty food tonight ha?",0,False,i_Am_aware_of,1142853750274416641,3117916555,['SwiggyCares'],166
131,2019-06-23 17:55:09,0,23,477,@zomatocare @SwiggyCares @UberEats_IND may I know what action have you taken from your side? I still cannot see any refund credited in my account?,0,False,sbz1007,1142853614551146497,302994473,"['zomatocare', 'SwiggyCares', 'UberEats_IND']",146
132,2019-06-23 17:52:29,1,4,52,"@vishal_khandal @swiggy_in @narendramodi @drharshvardhan @WHO @HealthCareGov @DrKumarVishwas @rahulkanwal @anjanaomkashyap @ZeeNews @ndtv @ANI @TIME Thanks for uninstalling swiggy mr @vishal_khandal 
please help me to complete my mission uninstall 1000 swiggy apps

i will follow every and each person who Twitt me after uninstall swiggy",1,False,MirrorofFuture1,1142852943911084038,1137807692100071424,"['vishal_khandal', 'swiggy_in', 'narendramodi', 'drharshvardhan', 'WHO', 'HealthCareGov', 'DrKumarVishwas', 'rahulkanwal']",337
133,2019-06-23 17:52:28,0,140,85,@swiggy_in @SwiggyCares  I ordered food at 9:13.  Still haven't got it deliver now at 11:22. Customer care has been disappointing. Haven't seen such a bad service from you guys.,0,False,Ramnath_Kamat,1142852938211004416,179527173,"['swiggy_in', 'SwiggyCares']",177
134,2019-06-23 17:52:23,0,0,1,@swiggy_in After have a  long conversation with them they offered me a coupon but they missguided  me  . Now I think from next time I won't prefer swiggy . There service is very bad,0,False,Karansh87071650,1142852917793214465,1142847564879822848,['swiggy_in'],181
135,2019-06-23 17:52:16,0,1,84,"@SwiggyCares fraud, fraud and fraud @swiggy_in",0,False,sunil17ent,1142852889729093634,941271626993168384,"['SwiggyCares', 'swiggy_in']",46
136,2019-06-23 17:51:45,2,22,78,Once again highly disappointed with @swiggy_in @SwiggyCares . My guest dinner has been spoilt by you guys.,0,False,dj210891,1142852758761984000,400801882,"['swiggy_in', 'SwiggyCares']",106
137,2019-06-23 17:50:54,0,12,42,"@SwiggyCares I don’t know if u realised that just 1-2 people r not complaining about this issue.This is spreading like an epidemic.Remember this, ur employees represent the principles of ur company. So,if this goes unpunished,it will just show tht u guys are great at lip service but no action",0,False,onetriptonic,1142852546421129216,3226111350,['SwiggyCares'],293
138,2019-06-23 17:50:24,2,2,237,Today i ordered this from swiggy.the quantity is totally disgusting and taste is also very bad.i have wasted 117 rs for this @swiggy_in @SwiggyCares https://t.co/p7ulwPh4IS,0,False,AakashSengupta7,1142852417047760896,928262996190572544,[],172
139,2019-06-23 17:50:17,0,0,1,"@swiggy_in  I ordered in the evening  that order was hampered due to which my 10 months old baby got little hurt .They asked me that they will reorder me the same but what happen next ,I received the half order.",0,False,Karansh87071650,1142852391345147910,1142847564879822848,['swiggy_in'],211
141,2019-06-23 17:50:04,0,0,2,@BikanervalaIN @swiggy_in @UberEats https://t.co/pk7IJ8GgIB,0,False,tarun699,1142852333023322112,1142844671258849281,"['BikanervalaIN', 'swiggy_in', 'UberEats']",59
142,2019-06-23 17:48:11,1,163,192,@ZomatoIN at its best. #zomatoindia #newindia #SkillIndia #SundayMotivation @swiggy_in https://t.co/ctWZTwxuGD,0,False,routetoexplore,1142851862271549441,608787245,"['ZomatoIN', 'swiggy_in']",110
143,2019-06-23 17:48:05,0,52,474,@swiggy_in @harshamjty you deliver poision to houses.. Damn. Such stake food.. Smelly food. Send someone from awiggy to collect that shit. Not even a single spoon was consumed. https://t.co/bK87dbGr4f,0,False,iprabhatmishra,1142851837600530432,755308722994372608,"['swiggy_in', 'harshamjty']",200
145,2019-06-23 17:47:56,0,2311,2295,@RoadsOfMumbai @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety ये तो जनता की सेवा कर रहे हैं इन पर एक्शन कैसे ले सकते हैं,0,False,Jago_Bharati,1142851799453274117,1264268972,"['RoadsOfMumbai', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares', 'mumbaitraffic', 'CPMumbaiPolice']",191
146,2019-06-23 17:46:13,0,6,57,"@SwiggyCares order no : 44385725799 
Received half cooked noodles😪",0,False,ravikabrastocks,1142851366278221824,997189267917959168,['SwiggyCares'],66
147,2019-06-23 17:45:56,2,12,42,"@Randevouzz @RoadsOfMumbai @BankiMistry @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety @YouTube Whether @thunderonroad he broken a Traffic law in his entire life is not the question. If he has, he should be punished too. But, If he is pointing out a serious traffic violation,instead of criticising the violator, you are criticising the person who brought it to light? 🙄",1,False,onetriptonic,1142851296057126912,3226111350,"['Randevouzz', 'RoadsOfMumbai', 'BankiMistry', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares']",441
148,2019-06-23 17:45:51,0,8,144,"@MirrorofFuture1 @swiggy_in @narendramodi @drharshvardhan @WHO @HealthCareGov @DrKumarVishwas @rahulkanwal @anjanaomkashyap @ZeeNews @ndtv @ANI @TIME Sure Abhimanyu,  I will uninstall swings after this post
#uninstall_swiggy",0,False,vishal_khandal,1142851274792034304,845596104,"['MirrorofFuture1', 'swiggy_in', 'narendramodi', 'drharshvardhan', 'WHO', 'HealthCareGov', 'DrKumarVishwas', 'rahulkanwal']",224
151,2019-06-23 17:43:30,0,1,41,"@SwiggyCares I had a conversation with your customer support Jitender panwar.  Pretty Convinced.  
Thanks for quick response.",0,False,AshishC92257039,1142850680933142528,1141032557842063360,['SwiggyCares'],125
152,2019-06-23 17:43:11,0,2,11,@SwiggyCares HEY CAN U CALL ME AGAIN.. CALL ME PLZZ REGARDING THAT IRDER ONLY,0,False,RITESH63133410,1142850602570928133,1142346204325355520,['SwiggyCares'],77
153,2019-06-23 17:42:38,0,15,74,@swiggy_in No food for tonight and a fine to bear. What a day with swiggy. Order #44380785699,0,False,shivendrasahab,1142850462808301569,3036711103,['swiggy_in'],93
154,2019-06-23 17:42:15,0,15,74,"@swiggy_in On being asked to come to the location, cancels the order. I'm charged with 63 rupee cancellation fee now.",0,False,shivendrasahab,1142850369178877952,3036711103,['swiggy_in'],117
155,2019-06-23 17:42:00,0,4,52,@SandipThink @SwiggyCares Very nice step for health safety dear sandip👍,0,False,MirrorofFuture1,1142850303894548480,1137807692100071424,"['SandipThink', 'SwiggyCares']",71
156,2019-06-23 17:41:56,0,6,98,"@swiggy_in I am not here to criticize you, just wanted to share a little feedback. My app was already open in the background and when I tapped on the notification sent by you, I got this issue. It seems like menu page was overlapping. Thanks..... https://t.co/9N8GIhuCNM",0,False,adityasati33,1142850289176731648,4834237661,['swiggy_in'],270
157,2019-06-23 17:41:35,0,15,74,@swiggy_in Ordered food. Waited for one and half hr at the location. In a well known hotel. Delivery guy asks me to come at a place 1km away,0,False,shivendrasahab,1142850198449692673,3036711103,['swiggy_in'],140
158,2019-06-23 17:38:49,1,12,42,"@RoadsOfMumbai @swiggy_in @Navimumpolice @MumbaiPolice @ThaneCityPolice @SwiggyCares @mumbaitraffic @CPMumbaiPolice @MORTHRoadSafety Swiggy, Zomato &amp; other delivery guys drive recklessly. The respective company should take responsibility of their actions. Fire the guys who break the rules and put to risk other people’s lives. @thunderonroad was lucky that he didn’t get assaulted by the @swiggy_in  delivery guy",0,False,onetriptonic,1142849505504550912,3226111350,"['RoadsOfMumbai', 'swiggy_in', 'Navimumpolice', 'MumbaiPolice', 'ThaneCityPolice', 'SwiggyCares', 'mumbaitraffic', 'CPMumbaiPolice']",417
