,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length
150,2019-06-22 18:48:36,0,81,251,@ZomatoIN this is Ur service what about veg people https://t.co/h97iBvesE6,0,False,rahulkumarrmk,1142504677105258496,511171640,['ZomatoIN'],74
152,2019-06-22 18:48:26,0,27,98,"Chicken pieces was smelling badly might be possible due to humidity, contcd CS they asked me to wait for few min i was waited and got reply in next 21 min till that time i disposed the food due to bad smell not they are asking pic of food for bad smell and blaming me @zomatocare",0,False,Prem586,1142504635548094464,514052573,[],279
153,2019-06-22 18:47:20,0,75,61,@gaurav_traders @zomatocare @capt_ivane @ZomatoIN 😂,0,False,captainmarvelcm,1142504357948080128,1122068534517911554,"['gaurav_traders', 'zomatocare', 'capt_ivane', 'ZomatoIN']",51
155,2019-06-22 18:45:38,0,27,98,Zomato is a shit @zomatocare,0,False,Prem586,1142503929864847360,514052573,['zomatocare'],28
156,2019-06-22 18:45:13,0,355,558,@Zomato @zomatocare You guys really very good at disappointing customers. This is the third time in this week i hav received parcel which has incorrect items or missing items. ur #service really worst. Bad experience #DeliveryService Seriously third time in an week!!!! @ZomatoIN,0,False,swagat06,1142503827792252928,102430225,"['Zomato', 'zomatocare']",279
157,2019-06-22 18:44:00,1,27,98,Gain you guyz proved that Zomoto will be shit always @zomatocare @ndtv @aajtak https://t.co/h9mdYR5g1O,0,False,Prem586,1142503521851342848,514052573,"['zomatocare', 'ndtv', 'aajtak']",102
158,2019-06-22 18:43:28,0,0,0,@ZomatoIN @Zomato @zomatocare @deepigoyal there are many like me. This company is really fraud. They dont have capital to run the business n so they r making from fooling customers all over the country. I want my refund. Plz dont come up with other policies. https://t.co/j7YOc0ZPcv,0,False,ParulCh77127537,1142503385607704577,1135802429902020609,"['ZomatoIN', 'Zomato', 'zomatocare', 'deepigoyal']",282
159,2019-06-22 18:40:51,0,10,196,"@zomatocare Call @ morning time around 10 ,i dont know y u wont able to connect the call",0,False,Deepanshu181096,1142502728901390337,900728919065739264,['zomatocare'],88
160,2019-06-22 18:40:27,0,12029,42,@chetan_cbe @ZomatoIN Hi Chetan! This is the not service we intend to provide to our customers. Please share the order number so that we could get this checked for you. 🂡SS,0,False,zomatocare,1142502624651911168,988362975617601536,"['chetan_cbe', 'ZomatoIN']",172
162,2019-06-22 18:39:47,0,13,254,@zomatocare @Zomato @ZomatoIN @deepigoyal Hi please investigate on it...still I m waiting..but no results..,0,False,SambitPanda4,1142502457261481984,475644593,"['zomatocare', 'Zomato', 'ZomatoIN', 'deepigoyal']",107
164,2019-06-22 18:39:03,0,18,61,@zomatocare 1923782189,0,False,narangabhinav,1142502276168159232,141325429,['zomatocare'],22
165,2019-06-22 18:38:11,0,12029,42,@subhankar_sonu @ZomatoIN Hi Subhankar! We're awfully sorry for the ordeal you've endured. Please share the order ID so that we could have this looked into. 🂡SS,0,False,zomatocare,1142502054285340672,988362975617601536,"['subhankar_sonu', 'ZomatoIN']",160
167,2019-06-22 18:36:35,1,31,75,@zomatocare @capt_ivane @ZomatoIN Bhaiya sezwan  fried rice  mix bhi nhi kiya hua h sahi se.  Are kuch bhi pel dete hai ye log... https://t.co/dIfxctWSvA,0,False,SurjitS36630797,1142501652701646848,1070652803746430976,"['zomatocare', 'capt_ivane', 'ZomatoIN']",153
168,2019-06-22 18:34:26,0,0,0,@Zomato @ZomatoIN @zomatocare very pathetic agents and company too. They r most arrogant behaved people. Never mind. I want my refund. They cheat on people actually for sake of small amounts of money.,0,False,ParulCh77127537,1142501110571102208,1135802429902020609,"['Zomato', 'ZomatoIN', 'zomatocare']",200
169,2019-06-22 18:34:06,1,24,35,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese These food delivery apps don't care unless and until they're named and shamed. They take action only when they're afraid of losing sales. Good 👍🏼,0,False,ShreedharPranav,1142501029612703744,712954938326790144,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",196
170,2019-06-22 18:33:21,0,9,207,@zomatocare @capt_ivane @ZomatoIN Zomato sucks,0,False,Amipatwal,1142500837798928384,156590261,"['zomatocare', 'capt_ivane', 'ZomatoIN']",46
173,2019-06-22 18:30:29,5,331,544,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Pure Veg restaurant se he order karein. This is fault of restaurant more and less of Zomato,0,False,alokshukla30,1142500117057945606,91786848,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",142
174,2019-06-22 18:28:20,0,23,77,@capt_ivane @ZomatoIN @BercosChinese Wow really 😁😁😁,0,False,abhi_d_twittest,1142499578857451525,176428685,"['capt_ivane', 'ZomatoIN', 'BercosChinese']",51
175,2019-06-22 18:27:47,0,38,84,"@zomatocare @ZomatoIN Your in app support system is useless so they told me to contact Help@zomato.com and its been two days, no auto reply even. I hope they have shared correct id to contact.",0,False,saranshj4,1142499439883563009,715249023498604544,"['zomatocare', 'ZomatoIN']",192
176,2019-06-22 18:27:17,0,6,172,@zomatocare 1820895753,0,False,AnirudhaDixit,1142499311516696576,524062356,['zomatocare'],22
178,2019-06-22 18:25:56,0,20,817,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Fraud hai @ZomatoIN I'm also delete application from my cellphone.,0,False,bram_katare,1142498973401272320,3540532634,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese', 'ZomatoIN']",117
182,2019-06-22 18:22:32,0,27,36,"@ZomatoIN @zomatocare @Zomato this restaurant received my order and denies to deliver the same ,amount already deducted,highly unprofessional #Zomato need a satisfactory resulation https://t.co/mlaku3Qmur",0,False,pulakrock1234,1142498116970545152,224149074,"['ZomatoIN', 'zomatocare', 'Zomato']",204
191,2019-06-22 18:16:03,0,2,27,@zomatocare Tumse na ho paega.,0,False,amitcha22343002,1142496484979564544,1065519018122117120,['zomatocare'],30
194,2019-06-22 18:15:40,1,241,227,@zomatocare My order ID was 1074375596.  Now your turn to do some action,0,False,manishguptaips,1142496389189922816,1615262138,['zomatocare'],72
199,2019-06-22 18:12:29,0,3,60,"@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Zomato sucks n so.does swiggy
Thr delivery guys r not on thr payrolls,random on d route guys who wear thr tee at last moment. I have faced many more concerns but to no answer",0,False,PravSharma8,1142495586513375232,1129813727216381954,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",225
200,2019-06-22 18:12:23,0,18,61,"@ZomatoIN  @deepigoyal Even no help from support they just apologize and say we cant do much,my money is gone order is gone why because of me trusting zomato,Only reason to write you thinking that this may help other from losing there hard earn money. https://t.co/KgBXGwzlMd",0,False,narangabhinav,1142495564098985984,141325429,"['ZomatoIN', 'deepigoyal']",275
202,2019-06-22 18:11:26,0,141,272,"@zomatocare @ZomatoIN Looping @fssaiindia @ceo_fssai  
can you please check and proceed towards cancellation of license for this irresponsible food organization? 

No resolution yet.",0,False,kaushal999,1142495322221887488,42006952,"['zomatocare', 'ZomatoIN', 'fssaiindia', 'ceo_fssai']",182
203,2019-06-22 18:11:23,1,85,180,"@capt_ivane @sardanarohit @ZomatoIN @BercosChinese @Zomato today I gave order from #Zomato throw away in dustbin
Better go out n enjoy with known restaurant",0,False,lionbhai,1142495310674976768,162977775,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese', 'Zomato']",156
204,2019-06-22 18:11:22,0,2525,2083,@manishguptaips @zomatocare @capt_ivane @ZomatoIN किसी का धर्म भ्रष्ट कर दो और फिर इन्वेस्टीगेशन करते रहो।,0,False,amitorg,1142495307831267333,126847449,"['manishguptaips', 'zomatocare', 'capt_ivane', 'ZomatoIN']",106
205,2019-06-22 18:10:42,0,6,91,"@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Don't vote Modi, he is liyer. It seems so.",0,False,MAURYAGIRIJESH,1142495138473598976,1470330512,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",93
209,2019-06-22 18:09:10,0,18,61,"@ZomatoIN @deepigoyal Sir is it a mistake to order and pay online because when we are placing prepaid order the rider reach the same compound at different building and that is 15 min walking from my office and if ask to come at correct address ,pick or not pick your choice.",0,False,narangabhinav,1142494753818157057,141325429,"['ZomatoIN', 'deepigoyal']",274
210,2019-06-22 18:08:39,0,56,186,@zomatocare @ZomatoIN I DMed the order ID.,0,False,honeysrivastav,1142494625225031681,143707243,"['zomatocare', 'ZomatoIN']",42
212,2019-06-22 18:07:57,0,31,41,@zomatocare @JagoGrahakJago_ Please look into this issue as I think even #Zomato doesn’t care,0,False,Aksingh1391,1142494446522519552,2213999400,"['zomatocare', 'JagoGrahakJago_']",93
215,2019-06-22 18:07:39,0,18,274,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Please dont spare them .,0,False,anuragrkn,1142494373734576128,135775691,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",75
217,2019-06-22 18:06:47,0,12029,42,@ShyamAryaGK @ZomatoIN Hi Shyam! We apologize for the goof up. Please share the order ID so that we could get this checked for you. 🂡SS,0,False,zomatocare,1142494152606617600,988362975617601536,"['ShyamAryaGK', 'ZomatoIN']",135
218,2019-06-22 18:06:11,0,29,58,Apart from these there will always something or other missing from order.... Moreover @ZomatoIN doesn't have proper call centre or complaint management system thus you can't do much about this issue... Better to move away from frauds like them https://t.co/6aZJPJnRjS,0,False,ananddulariya,1142494004421918721,89461562,['ZomatoIN'],267
224,2019-06-22 18:03:47,0,72,318,"@zomatocare This is not a lone incident. Most of your premium restaurants follow same practice regarding excess oil usage. Previously too I have complained. 
Not even sure which oil restaurants use ?

For this particular incident send a DM link, I'll provide details there.",0,False,vikramkkr10,1142493399754379264,3032434104,['zomatocare'],273
225,2019-06-22 18:02:42,0,2,218,"It's a human error, not of zomato's you should simply ask Zomato to replace this rather than posting @ZomatoIn https://t.co/pi2bo3QQlL",1,False,Abhinav64892344,1142493126738632704,1047688518816784384,['ZomatoIN'],134
227,2019-06-22 18:02:29,0,52,587,@ZomatoIN @zomatocare Order ID 1898328656. I cancelled by mistake. Your customer executive isn't willing to attend to it. I hope you can help loyal customers like me.,0,False,ConsoleFever,1142493072120410112,1514587051,"['ZomatoIN', 'zomatocare']",166
228,2019-06-22 18:02:28,0,12029,42,@ljnath @Zomato @ZomatoIN Hi Lakhya! That's sad indeed to know about the fact that you had a bad experience. Please share the order ID so that we could get this checked for you. 🂡SS,0,False,zomatocare,1142493068995649537,988362975617601536,"['ljnath', 'Zomato', 'ZomatoIN']",181
230,2019-06-22 18:01:16,0,22,22,@zomatocare https://t.co/OVuVgRygsa,0,False,Kulsanpra,1142492766913437696,189421541,['zomatocare'],35
233,2019-06-22 17:59:45,4,214,99,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Swiggy is also same and they are demanding 25% commission from food supplier  so the hotel charging 25% more rate than there regular rate,0,False,AAtulmbhatt,1142492383294005249,3184234807,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",188
235,2019-06-22 17:59:37,0,12029,42,@saranshj4 @ZomatoIN Hi Saransh! Seems like you had a bad experience while ordering with us. Mind sharing the order number so that we could check this for you. 🂡SS,0,False,zomatocare,1142492348904960000,988362975617601536,"['saranshj4', 'ZomatoIN']",163
236,2019-06-22 17:59:16,0,23,36,@zomatocare @ZomatoIN I had received the order at 10.30pm.but if restaurant is unavailable to delivered within acceptable time they should not accept the order at first place rather than making customer wait for 90 min. https://t.co/GcATIbMmHv,0,False,VimleshMotawala,1142492261717929985,301316319,"['zomatocare', 'ZomatoIN']",243
237,2019-06-22 17:58:30,0,22,22,@Zomato @ZomatoIN @zomatocare https://t.co/Uz2IyjjQbN,0,False,Kulsanpra,1142492069157429248,189421541,"['Zomato', 'ZomatoIN', 'zomatocare']",53
240,2019-06-22 17:57:59,3,156,116,"@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Haww. Same happened with me today! But with Swiggy! Ordered Noodles and got fried rice!! 😕🙄 @swiggy_in @SwigHQ
Neither #Zomato nor #swiggy I guess! https://t.co/jTvSwWIqzh",1,False,AnamayaAd,1142491938995630080,340784029,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",222
241,2019-06-22 17:57:26,0,140,294,@BiryaniBehrouz @ZomatoIN @BiryaniBehrouz still no revert,0,False,htrthtanna,1142491802944983040,262524220,"['BiryaniBehrouz', 'ZomatoIN', 'BiryaniBehrouz']",57
242,2019-06-22 17:56:53,0,20,66,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese Same happened with me once and they refunded the money after two months. Zomato is losing customers day by day.,0,False,swati_sway,1142491663639515137,2658815960,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",162
249,2019-06-22 17:54:11,0,22,22,"@ZomatoIN @Zomato 
Hello,
I prepaid for my order. I was waiting for food and right about delivery time my order was cancelled. I did not receive my food and sleeping hungry. Question is Would i get my Money?  Details are with order@zomato.com
@PuneCityPolice",0,False,Kulsanpra,1142490983042445313,189421541,"['ZomatoIN', 'Zomato']",258
250,2019-06-22 17:53:59,2,41,217,@capt_ivane @sardanarohit @ZomatoIN @BercosChinese U are not first guy complaining this. File a complaint against them. It’s being quite frequent now!😡,0,False,SashaTheTiger1,1142490933948112897,1103379587826896901,"['capt_ivane', 'sardanarohit', 'ZomatoIN', 'BercosChinese']",151
251,2019-06-22 17:53:31,0,8,45,@capt_ivane @ZomatoIN It appears that two pieces of paper are taped together...,0,False,apoorvreal,1142490815316615169,1568675322,"['capt_ivane', 'ZomatoIN']",79
254,2019-06-22 17:52:35,23,7,121,@manishguptaips @zomatocare @capt_ivane @ZomatoIN Sir aapse to bol bhi diya mera to reply hi nhi kiya tha,0,False,pawansharma378,1142490579340652544,2844864700,"['manishguptaips', 'zomatocare', 'capt_ivane', 'ZomatoIN']",105
255,2019-06-22 17:52:01,0,8,45,@capt_ivane @ZomatoIN Customized Noodles.......What did u order....,0,False,apoorvreal,1142490436340211712,1568675322,"['capt_ivane', 'ZomatoIN']",67
256,2019-06-22 17:51:51,0,281,282,@ZomatoIN what the hell? https://t.co/SjzG7UQrNK,0,False,mayankpratap,1142490393960800256,79667247,['ZomatoIN'],48
257,2019-06-22 17:51:21,0,71,129,@swiggy_in @SwiggyCares swiggy is the worst food delivery company in india. they do not have any control on their vendors nd most of the vendors are roadside. They show the estimate of 30 min and you get the food after 90 min @ZomatoIN is far better.,0,False,PiyushJauhari,1142490270300119041,324865194,"['swiggy_in', 'SwiggyCares']",250
258,2019-06-22 17:50:57,0,213,4999,"@zomatocare How's this a payment gateway failure when I used your own Zomato credits.
@Zomato  @ZomatoIN  selling blatant lies more faster than food deliveries.
Time for @swiggy_in , they do their job well https://t.co/J0ucJ1TkCg",0,False,1BrokenPensieve,1142490170320510976,1367039048,"['zomatocare', 'Zomato', 'ZomatoIN']",229
260,2019-06-22 17:50:41,0,9,15,@zomatocare Have shared the details,0,False,dsouzajaqueline,1142490100997115904,264617039,['zomatocare'],35
261,2019-06-22 17:50:25,0,85,44,@capt_ivane @ZomatoIN @BercosChinese It's better to go Windsor then order from these thugs.,0,False,himanshut84,1142490034492198918,3022203132,"['capt_ivane', 'ZomatoIN', 'BercosChinese']",91
262,2019-06-22 17:50:18,0,144,28,@Zomato @zomatocare https://t.co/JYyrHqGt7K,0,False,spallavi790,1142490005064916992,1889122747,"['Zomato', 'zomatocare']",43
263,2019-06-22 17:49:31,0,144,28,"@Zomato @zomatocare @ZomatoIN 

लोगो के साथ धोखा तो न करे😏 https://t.co/5x4V0SDFws",0,False,spallavi790,1142489810549891072,1889122747,"['Zomato', 'zomatocare', 'ZomatoIN']",82
