,date,favorite_count,followers_count,friends_count,full_text,retweet_count,retweeted,screen_name,tweet_id,user_id,user_mentions,length,clean_text
66,2018-12-19 18:58:50,3,478,678,"@zomatocare @HardikBatra92 @PrateekTeotia2 @ZomatoIN @Zomato @Temasek @deepigoyal @iitdelhi @iitdaa @jack Cracking whip on unhygienic &amp; violating eateries &amp;restaurants, 113 food establishments have been issued notices by the Food and Drug Administration (FDA) of Maharashtra . It has issued ""stop work"" notices to over a hundred outlets listed on Swiggy, Zomato, Foodpanda and Uber Eat https://t.co/0cDEHoVqEi",6,False,joerave,1075465497028804615,17789776,"['zomatocare', 'HardikBatra92', 'PrateekTeotia2', 'ZomatoIN', 'Zomato', 'Temasek', 'deepigoyal', 'iitdelhi', 'iitdaa', 'jack']",417,cracking whip unhygienic violating eateries restaurants establishments issued notices drug administration fda maharashtra issued stop work notices hundred outlets listed foodpanda uber eat
67,2018-12-19 18:55:41,0,4,59,I think @Zomato @ZomatoIN @zomatocare is only good for hosting menus.. check menus there and order directly with restaurants since zomato doesn't solve any problems! New name for zomato should be - MenuWala,0,False,GT_Talks,1075464706775601152,783166011516215296,"['Zomato', 'ZomatoIN', 'zomatocare']",206,think good hosting menus menus directly restaurants since doesnt solve problems name menuwala
68,2018-12-19 18:51:25,1,4,59,@SakshiAsudani @ZomatoIN @UberEats_IND @swiggy_in @Foodpand Their entire staff is incapable for handling easy situations... But they aren't trained or have the brains to do so...,0,False,GT_Talks,1075463629497987073,783166011516215296,"['SakshiAsudani', 'ZomatoIN', 'UberEats_IND', 'swiggy_in']",178,entire staff incapable handling easy situations arent trained brains
70,2018-12-19 18:48:59,0,4,59,"@zomatocare @Zomato Someone from your social media team called me and I don't think he even has the skill to talk... People like this will ruin things even further for you zomato. Untrained staff is not what I expect to interact with. Anyway, your company, your stupid staff!",0,False,GT_Talks,1075463019423907840,783166011516215296,"['zomatocare', 'Zomato']",275,someone social media team called think skill talk people ruin things untrained staff expect interact anyway company stupid staff
71,2018-12-19 18:48:55,0,35,193,@ZomatoIN even your social media sux! #zomatosux @UberEats_IND @swiggy_in @Foodpand this is super easy now...as is your deals are better than zomato and I'm sure there service will to be!! https://t.co/jOo9y0d17L,1,False,SakshiAsudani,1075463003921895425,1430014034,"['ZomatoIN', 'UberEats_IND', 'swiggy_in']",212,social media sux zomatosux super easy nowas deals better sure service
72,2018-12-19 18:48:53,1,4,108,"@abhisusarla @zomatocare @ZomatoIN @UfterYou 😂😂😂😂
Dk what's happening to them. Pathetic!",1,False,007_Shubhams,1075462992014192640,4366626138,"['zomatocare', 'ZomatoIN', 'UfterYou']",88,dk whats happening pathetic
77,2018-12-19 18:37:18,0,1,20,@kaushalgupta88 @Zomato @ZomatoIN @zomatocare @fssaiindia @ndtv @ZeeNews @JPNadda Big concern. @zomatocare @ZomatoIN Please take action immediately. Seriously you should look into this asap.,0,False,sakshi_1jan,1075460080533979142,160269821,"['kaushalgupta88', 'Zomato', 'ZomatoIN', 'zomatocare', 'fssaiindia', 'ndtv', 'ZeeNews', 'JPNadda', 'zomatocare']",190,big concern immediately seriously
78,2018-12-19 18:34:22,1,21,64,"Hey @ZomatoIN, would you please care to tell me the ""policy changes"" that do not allow you to cancel orders and initiate refund when the restaurant is ready to help? @Zomato @zomatocare, really disappointed by your grievance handling. https://t.co/K8GgjCy0gq",0,False,vish90295,1075459339740176385,1031029502,['ZomatoIN'],258,care tell policy changes allow cancel initiate refund restaurant ready disappointed grievance handling
79,2018-12-19 18:33:58,0,35,193,@ZomatoIN @zomatocare what fucking shitty service yet again!! @swiggy_in @SwiggyCares @UberEats @UberEats_IND @foodpandaIndia this be a cake walk if zomato keeps delivering they way they do!! #zomatosux,0,False,SakshiAsudani,1075459239139860483,1430014034,"['ZomatoIN', 'zomatocare', 'swiggy_in', 'SwiggyCares', 'UberEats', 'UberEats_IND']",202,fucking shitty service cake walk keeps deliverying zomatosux
80,2018-12-19 18:33:37,0,1,5,@zomatocare @ZomatoIN @Zomato U people only can trouble me so I have stopped using Zomato. I tweeted just to aware rest of the people. Zomato is fraud,0,False,angel_arya61,1075459151680069632,1410684774,"['zomatocare', 'ZomatoIN', 'Zomato']",150,people trouble stopped using tweeted aware rest people fraud
81,2018-12-19 18:31:51,1,86,114,@zomatocare The below delivery guy couldn't speak even basic Kannada. You guys need to ensure that the delivery guys in #Karnataka can genuinely converse in #Kannada and not just fake it to keep their jobs. This is the 2nd time I have encountered this! #Zomato #Bengaluru https://t.co/5eBNwAKdKW,0,False,IAmTheShyGuy,1075458708275060736,60091317,['zomatocare'],295,delivery guy couldnt speak basic kannada guy ensure delivery guy karnataka genuinely converse kannada fake keep jobs nd time encountered bengaluru
83,2018-12-19 18:28:05,0,4,33,@zomatocare @Zomato Thanks @zomatocare for timely resolving my issue.,1,False,Lokesh21101994,1075457757350907905,938454125938851840,"['zomatocare', 'Zomato', 'zomatocare']",69,thanks timely resolving issue
84,2018-12-19 18:26:18,1,26,272,@ZomatoIN this is the response I get from your executive. Cheap https://t.co/UuXfYxpMM8,0,False,rahul3060,1075457310196228102,31840825,['ZomatoIN'],87,response executive cheap
85,2018-12-19 18:26:07,0,4,59,"@zomatocare @Zomato Here you go... 1020973049 None of your uneducated customer care executives are able to help with it. Again I don't want a refund, I want my complete order!",0,False,GT_Talks,1075457264129998848,783166011516215296,"['zomatocare', 'Zomato']",175,go none uneducated customer care executives able refund complete
86,2018-12-19 18:25:42,0,36,47,@zomatocare Check inbox,0,False,sweta_jerr,1075457159142400000,778854333408354304,['zomatocare'],23,inbox
87,2018-12-19 18:25:25,0,4,6,@zomatocare @ZomatoIN Order (id: 1180270544).. atleast initiate the refund asap.Also I want that rider to be punished or else I'll rant really good about you guys on FB+Instagram,0,False,BhagyashreeAro2,1075457089668042753,1022744032559226880,"['zomatocare', 'ZomatoIN']",178,atleast initiate refund asapalso rider punished else ill rant good guy fbinstagram
88,2018-12-19 18:23:54,0,36,47,@zomatocare why to approve order if you cannot process it?,0,False,sweta_jerr,1075456707122343936,778854333408354304,['zomatocare'],58,approve process
89,2018-12-19 18:22:39,0,283,281,"I was complaining to you for refund about 3 months ago @zomatocare @ZomatoIN
Remember me?
Now I'm happiest person to see that people of India now trolling you very badly!
This is the result of your carelessness!
Got it?
Pay well to your Service man so they buy food for themselves https://t.co/5TH3rhPo8L",0,False,NilsPatel_,1075456390775226368,531338835,"['zomatocare', 'ZomatoIN']",304,complaining refund months ago remember happiest person people india trolling badly result carelessness pay service man buy
91,2018-12-19 18:19:43,0,19,72,"@zomatocare It's 1662516268
The deliver guy from 65-70 mins was only saying 1 thing that we I am reaching in 5 mins and after 10.30 he told in a abusive language that I am unable to deliver you can do whatever you want and your staff is also helpless as they are also saying what the guy said",0,False,Cancerian007,1075455654280581121,69921280,['zomatocare'],292,delivery guy mins saying thing reaching mins abusive language unable delivery whatever staff helpless saying guy
92,2018-12-19 18:17:51,0,1,5,"@ZomatoIN @zomatocare @zomato

Zomato is worst when it's comes to customer service. They only know how to fool the customers and force them to place the prepaid orders only so that Zomato  can block the customers money and eat interest out of that money, if restaurant cancels the order.",0,False,angel_arya61,1075455185151881216,1410684774,"['ZomatoIN', 'zomatocare', 'Zomato']",287,worst comes customer service fool customer force place prepaid block customer money eat interest money restaurant cancels
93,2018-12-19 18:17:16,0,8,30,"@ZomatoIN unprofessional, near to mid night and delivering wrong food!!! No proper training given it seems.. They don't even check https://t.co/OfclmglY3r",0,False,subhodeep9,1075455035952259072,133195794,['ZomatoIN'],154,unprofessional near mid night deliverying wrong proper training given seems
97,2018-12-19 18:12:49,0,39,71,@zomatocare @Zomato Please provide your support number. @Zomato #Zomato #zomatodelivery,0,False,S_Raj35,1075453917897490432,313767645,"['zomatocare', 'Zomato', 'Zomato']",87,support zomatodelivery
101,2018-12-19 18:10:49,0,4,6,@ZomatoIN I think delivery boys are following the trend of what happened in Madurai.A rider named Vinod 7304624746 didn't deliver my order.had guts to say that the order is delivered via mail which switches off his https://t.co/3WEjSd8HZG that we cannot track him.blocked on call https://t.co/Y7X6384hXd,0,False,BhagyashreeAro2,1075453414849404928,1022744032559226880,['ZomatoIN'],303,think delivery guys following trend happened maduraia rider named vinod delivery orderhad guts delivery via switches track himblocked
102,2018-12-19 18:10:08,0,8,61,"@SwiggyCares I need full refund for the amount, I have paid for the food and not for making you realise gaps in your delivery system and the mistakes you keep on making on each order.
Please provide me refund for both my orders asap. @swiggy_in @WokExpressIndia @ZomatoIN",0,False,arj05tech,1075453241163427840,446002014,['SwiggyCares'],271,full refund amount paid making realise gaps delivery system mistakes keep making refund
103,2018-12-19 18:06:30,0,292,779,@ZomatoIN My contact number is 7980164300.I ordered chicken steak from The greedy Owl restaurant in kolkata.They sent me fried rice and chilli chicken.The restaurant didnt pick up my call.zomato support didnt reply for long. Do I have to wait for you people fr food at night?,0,False,andycool144,1075452326284939264,116391474,['ZomatoIN'],275,contact chicken steak greedy owl restaurant kolkatathey sent fried rice chilli chickenthe restaurant pick callzomato support long wait people fr night
104,2018-12-19 18:05:46,0,30,722,@zomatocare @ZomatoIN Thanks for your prompt response. Am also happy that you are not taking it lightly. Please make sure this doesn't happen to anybody.,0,False,urbandehati,1075452141953675264,2889878312,"['zomatocare', 'ZomatoIN']",153,thanks prompt response happy lightly make sure doesnt happen anybody
105,2018-12-19 18:05:07,0,19,72,"@zomatocare we ordered from burger club at 8.20 and your delivery guy didn't deliver the order till 10.20  ,moreover after 10.30 he said that I was unable to find the address go and collect your order yourself
He was using abusive language .",0,False,Cancerian007,1075451978019262464,69921280,['zomatocare'],241,burger club delivery guy delivery till moreover unable find address go collect using abusive language
106,2018-12-19 18:04:16,0,125,305,@kshitiz7gupta @LiveSrishti @Zomato @ZomatoIN @zomatocare @UberEats @UberFacts Lol 🙏,0,False,swapnil_pandey_,1075451763505926144,4677621433,"['kshitiz7gupta', 'LiveSrishti', 'Zomato', 'ZomatoIN', 'zomatocare', 'UberEats', 'UberFacts']",84,lol
107,2018-12-19 18:03:56,0,279,268,"Just had the #worst #online #food ordering experience ever. 
After2.5hours of waiting, they cancelled my order and offered me Rs50 to make up for it
@swiggy_in @SwiggyCares 

#boycottswiggy what do you think @ZomatoIN @foodpandaIndia

#stillhungry #whereismyfood #india #SpeakUp",0,False,samarfarooqui,1075451683411558400,118826853,[],278,worst online experience ever afterhours waiting cancelled offered make guycottswiggy think stillhungry whereismyfood india speakup
108,2018-12-19 18:03:52,0,83,243,"@Zomato @ZomatoIN @zomatocare you guys suck big time... Support is sleeping., No reply

@swiggy_in @SwiggyCares Swifty takes the cake in terms of timeliness and tracking.

1 hour to deliver a cold starter? Really Zomato?

#delivery #Swiggy #zomatodelivery #Zomato",0,False,rathinvyas,1075451663324987394,103793443,"['Zomato', 'ZomatoIN', 'zomatocare', 'swiggy_in', 'SwiggyCares']",263,guy suck big time support sleeping swifty takes cake terms timeliness tracking delivery cold starter delivery zomatodelivery
109,2018-12-19 18:03:37,0,19,370,@zomatocare @ZomatoIN 1485054639 I made two orders only one was delivered,0,False,Patrick00812,1075451601295417346,993417301,"['zomatocare', 'ZomatoIN']",73,made two delivery
110,2018-12-19 18:02:22,0,19,370,@zomatocare @ZomatoIN Order no : 1541457642   it shows delivered on app but it was never delivered.,0,False,Patrick00812,1075451288266137602,993417301,"['zomatocare', 'ZomatoIN']",99,shows delivery app never delivery
112,2018-12-19 18:01:26,0,8,58,@swapnil_pandey_ @LiveSrishti @Zomato @ZomatoIN @zomatocare @UberEats @UberFacts Better watch #2point0.Gud night. 😴😴😎😎,0,False,kshitiz7gupta,1075451050998386688,2343819936,"['swapnil_pandey_', 'LiveSrishti', 'Zomato', 'ZomatoIN', 'zomatocare', 'UberEats', 'UberFacts']",118,better watch pointgud night
114,2018-12-19 18:00:56,0,39,71,"@Zomato @zomatocare Any update?
@Zomato @ZomatoIN @zomatocare",0,False,S_Raj35,1075450926075240448,313767645,"['Zomato', 'zomatocare', 'Zomato', 'ZomatoIN', 'zomatocare']",61,update
115,2018-12-19 18:00:43,0,130,770,"Customer: Hello, Do you have delivery boys who are pure vegetarians?

@ZomatoIN call centre: Yes sir, what do you want to order?

Customer: Chicken Biryani !!!😜.

#wtsappwonderbox",0,False,Omkarmalin,1075450871776010240,101969964,['ZomatoIN'],179,customer hello delivery guys pure vegetarians centre yes sir customer chicken wtsappwonderbox
117,2018-12-19 17:58:55,0,6,73,@zomatocare #worst food https://t.co/4C7OPbSISA,0,False,Vekates27,1075450418526867457,902607090199347200,['zomatocare'],47,worst
118,2018-12-19 17:56:14,0,39,71,@zomatocare @Zomato Please resolve. Because there's no point in making us wait for hours. Den denying,0,False,S_Raj35,1075449743075995648,313767645,"['zomatocare', 'Zomato']",101,resolve theres point making wait den denying
119,2018-12-19 17:55:29,0,4,33,@ZomatoIN @zomatocare @Zomato  please help as this is the third issue,0,False,Lokesh21101994,1075449553850126336,938454125938851840,"['ZomatoIN', 'zomatocare', 'Zomato']",69,third issue
120,2018-12-19 17:54:35,0,19,370,What is this @ZomatoIN  my order is cancelled and I am asked to reorder. The restaurant doesn't accept the order now my 1 hour is wasted at night. And look at your excellent chat support. I am starving like hell. https://t.co/Ic0vdp84SN,0,False,Patrick00812,1075449329421152256,993417301,['ZomatoIN'],236,cancelled asked reorder restaurant doesnt accept wasted night excellent support starving hell
